case_id,dispute_amount,dispute_reason,days_since_order,order_exists,invoice_exists,payment_confirmed,delivery_status,tracking_number_present,customer_communication,refund_status,customer_prior_dispute_count,outcome
CB-6999,1898.54,unauthorized_transaction,33,True,True,True,not_delivered,True,complained_before,no_refund,0,lost
CB-7000,52681.95,not_as_described,12,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7001,12007.02,not_as_described,11,True,True,True,delivered_confirmed,True,no_contact,partial_refund,3,won
CB-7002,1363.99,not_as_described,13,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-7003,17042.64,not_as_described,46,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7004,13446.91,duplicate_charge,18,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-7005,1397.76,item_not_received,19,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-7006,114648.32,item_not_received,43,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-7007,13744.01,unauthorized_transaction,32,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,2,won
CB-7008,2103.3,item_not_received,26,True,True,True,not_delivered,True,complained_before,no_refund,1,won
CB-7009,11220.8,item_not_received,19,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7010,1386.7,not_as_described,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7011,10174.69,not_as_described,40,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-7012,2267.7,not_as_described,39,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,0,won
CB-7013,748.49,item_not_received,21,True,True,True,unknown,True,acknowledged_receipt,no_refund,0,won
CB-7014,125408.89,item_not_received,32,True,False,True,unknown,False,complained_before,no_refund,0,lost
CB-7015,2953.63,item_not_received,32,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-7016,2705.83,unauthorized_transaction,24,True,True,True,delivered_unconfirmed,False,complained_before,no_refund,3,won
CB-7017,8705.77,item_not_received,16,True,True,True,delivered_confirmed,True,complained_before,no_refund,3,won
CB-7018,2324.77,not_as_described,31,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-7019,17368.8,not_as_described,14,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-7020,29765.45,unauthorized_transaction,13,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7021,1441.99,duplicate_charge,30,True,True,True,delivered_confirmed,True,no_contact,full_refund,0,won
CB-7022,13841.45,unauthorized_transaction,22,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7023,1219.34,item_not_received,32,True,True,True,not_delivered,True,acknowledged_receipt,partial_refund,0,won
CB-7024,19478.46,item_not_received,18,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-7025,1166.7,item_not_received,26,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,lost
CB-7026,12124.93,item_not_received,17,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7027,5983.92,item_not_received,13,True,False,True,delivered_unconfirmed,True,complained_before,no_refund,2,lost
CB-7028,13361.77,unauthorized_transaction,9,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,partial_refund,0,won
CB-7029,11098.38,unauthorized_transaction,41,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7030,2804.3,unauthorized_transaction,12,True,True,True,unknown,False,complained_before,no_refund,2,won
CB-7031,13284.99,item_not_received,20,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-7032,18855.28,not_as_described,17,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7033,2870.1,not_as_described,21,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-7034,17349.79,item_not_received,18,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7035,18448.68,unauthorized_transaction,20,True,True,False,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-7036,19170.24,not_as_described,20,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-7037,4507.88,item_not_received,20,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-7038,2701.97,unauthorized_transaction,17,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-7039,9074.47,unauthorized_transaction,71,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-7040,40623.07,unauthorized_transaction,64,True,True,True,not_delivered,True,no_contact,no_refund,0,won
CB-7041,9515.42,item_not_received,10,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,lost
CB-7042,30819.72,unauthorized_transaction,27,True,True,True,unknown,False,complained_before,partial_refund,1,won
CB-7043,18366.38,not_as_described,11,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-7044,14908.85,item_not_received,51,True,False,False,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-7045,18471.93,item_not_received,34,True,True,False,not_delivered,True,no_contact,no_refund,0,lost
CB-7046,815.28,item_not_received,20,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-7047,697.36,not_as_described,14,True,True,True,delivered_confirmed,True,acknowledged_receipt,partial_refund,0,won
CB-7048,4218.04,item_not_received,8,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7049,14795.06,item_not_received,13,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7050,5166.42,unauthorized_transaction,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7051,74276.29,not_as_described,8,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-7052,583.43,duplicate_charge,18,True,True,False,delivered_confirmed,True,no_contact,partial_refund,4,won
CB-7053,84946.14,not_as_described,26,True,False,True,delivered_unconfirmed,False,complained_before,no_refund,0,won
CB-7054,5004.89,unauthorized_transaction,14,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7055,5115.52,not_as_described,20,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-7056,6350.19,unauthorized_transaction,31,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7057,17789.48,item_not_received,17,True,True,True,not_delivered,True,complained_before,no_refund,1,lost
CB-7058,1137.83,duplicate_charge,11,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-7059,74016.8,item_not_received,36,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,full_refund,0,won
CB-7060,13528.31,item_not_received,20,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-7061,4798.86,item_not_received,17,True,True,True,unknown,False,complained_before,no_refund,0,won
CB-7062,3067.8,item_not_received,27,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-7063,84849.65,duplicate_charge,20,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-7064,25707.62,not_as_described,12,True,True,False,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-7065,890.9,duplicate_charge,19,True,True,True,unknown,False,complained_before,partial_refund,5,won
CB-7066,15100.07,unauthorized_transaction,32,True,True,True,unknown,False,complained_before,no_refund,2,lost
CB-7067,2772.69,item_not_received,4,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-7068,1024.74,not_as_described,9,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,lost
CB-7069,2219.14,item_not_received,11,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,lost
CB-7070,1707.79,not_as_described,31,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,lost
CB-7071,1873.28,not_as_described,27,True,True,True,delivered_confirmed,True,no_contact,no_refund,5,won
CB-7072,21070.65,item_not_received,27,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-7073,520.13,item_not_received,16,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-7074,1073.54,item_not_received,25,True,True,True,unknown,False,no_contact,no_refund,1,won
CB-7075,2600.1,item_not_received,45,True,True,True,unknown,False,complained_before,full_refund,0,won
CB-7076,16088.25,item_not_received,18,True,True,True,delivered_unconfirmed,False,no_contact,no_refund,1,won
CB-7077,1587.82,not_as_described,5,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-7078,137895.95,not_as_described,40,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-7079,25385.12,unauthorized_transaction,46,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-7080,43812.96,item_not_received,32,True,True,True,delivered_unconfirmed,True,complained_before,full_refund,0,lost
CB-7081,14112.76,duplicate_charge,14,True,True,True,delivered_confirmed,False,no_contact,no_refund,1,won
CB-7082,955.7,item_not_received,5,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-7083,2416.37,unauthorized_transaction,24,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-7084,16943.63,item_not_received,67,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7085,4380.83,not_as_described,25,True,True,True,not_delivered,False,acknowledged_receipt,partial_refund,0,won
CB-7086,18866.94,not_as_described,22,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7087,66487.04,item_not_received,38,True,True,True,not_delivered,False,no_contact,no_refund,0,lost
CB-7088,26247.98,not_as_described,5,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7089,2429.88,unauthorized_transaction,33,True,True,True,delivered_unconfirmed,False,no_contact,no_refund,0,won
CB-7090,1562.84,unauthorized_transaction,21,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,full_refund,2,won
CB-7091,2044.14,unauthorized_transaction,8,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-7092,7712.47,not_as_described,17,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-7093,2153.79,item_not_received,23,True,True,True,delivered_unconfirmed,False,complained_before,no_refund,0,won
CB-7094,1066.92,not_as_described,30,True,True,True,delivered_confirmed,True,no_contact,partial_refund,1,won
CB-7095,8672.01,item_not_received,19,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7096,5487.33,item_not_received,27,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7097,14873.01,not_as_described,16,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-7098,19063.56,unauthorized_transaction,38,True,True,True,not_delivered,True,acknowledged_receipt,no_refund,0,won
CB-7099,1467.46,not_as_described,14,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7100,512.67,item_not_received,43,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7101,8288.24,not_as_described,27,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7102,24099.35,item_not_received,29,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,lost
CB-7103,66518.4,item_not_received,15,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-7104,88871.05,unauthorized_transaction,51,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,1,won
CB-7105,5754.29,not_as_described,33,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7106,1196.73,duplicate_charge,24,True,True,True,delivered_confirmed,True,acknowledged_receipt,partial_refund,0,won
CB-7107,698.04,not_as_described,33,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7108,64137.46,not_as_described,49,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-7109,2865.19,item_not_received,42,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,lost
CB-7110,63030.58,item_not_received,24,True,True,True,not_delivered,True,complained_before,no_refund,0,lost
CB-7111,7909.9,not_as_described,15,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7112,8175.39,item_not_received,16,True,True,True,unknown,False,no_contact,no_refund,1,won
CB-7113,7744.68,item_not_received,31,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,lost
CB-7114,1054.72,item_not_received,36,True,False,True,delivered_unconfirmed,True,complained_before,partial_refund,1,lost
CB-7115,2974.54,not_as_described,12,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-7116,2452.44,not_as_described,20,True,True,True,delivered_unconfirmed,True,no_contact,full_refund,0,won
CB-7117,1574.88,item_not_received,11,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-7118,16981.17,duplicate_charge,33,True,True,True,delivered_confirmed,True,no_contact,full_refund,1,won
CB-7119,18267.35,unauthorized_transaction,26,True,True,False,unknown,True,no_contact,no_refund,0,lost
CB-7120,70815.17,not_as_described,15,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-7121,2500.4,item_not_received,33,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-7122,2347.42,duplicate_charge,25,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-7123,33836.2,item_not_received,46,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-7124,2098.66,item_not_received,25,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-7125,4071.58,item_not_received,15,True,False,True,not_delivered,False,acknowledged_receipt,no_refund,1,lost
CB-7126,1057.09,item_not_received,12,True,False,False,delivered_confirmed,True,acknowledged_receipt,no_refund,2,won
CB-7127,19781.42,unauthorized_transaction,33,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,1,won
CB-7128,1058.1,unauthorized_transaction,12,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-7129,1045.55,item_not_received,33,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-7130,1783.03,item_not_received,34,True,False,True,unknown,False,complained_before,no_refund,0,lost
CB-7131,3600.78,item_not_received,17,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-7132,16879.32,item_not_received,22,True,True,True,not_delivered,True,acknowledged_receipt,full_refund,0,won
CB-7133,2134.85,item_not_received,28,True,True,True,delivered_unconfirmed,True,complained_before,full_refund,1,lost
CB-7134,4381.23,not_as_described,23,True,True,True,not_delivered,True,no_contact,no_refund,0,won
CB-7135,68121.58,item_not_received,47,True,True,True,delivered_confirmed,True,complained_before,no_refund,3,won
CB-7136,1167.33,not_as_described,28,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-7137,2520.41,duplicate_charge,31,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,0,won
CB-7138,4431.8,item_not_received,35,False,False,True,not_delivered,False,no_contact,no_refund,0,lost
